"ID","Origen","Requisito"
"c87e36c629ca3d7f3ab9c857a5ed7538","habilidades","capacidad de trabajar bajo presión"
"c87e36c629ca3d7f3ab9c857a5ed7538","conocimientos_tecnicos","estimación y análisis de costos"
"c87e36c629ca3d7f3ab9c857a5ed7538","habilidades","capacidad de trabajar bajo presión"
"c87e36c629ca3d7f3ab9c857a5ed7538","conocimientos_tecnicos","Microsoft Office Suite"
"c87e36c629ca3d7f3ab9c857a5ed7538","habilidades","capacidad de trabajar bajo presión"
"c87e36c629ca3d7f3ab9c857a5ed7538","conocimientos_tecnicos","software de estimación de costos"
"c87e36c629ca3d7f3ab9c857a5ed7538","habilidades","capacidad de trabajar bajo presión"
"c87e36c629ca3d7f3ab9c857a5ed7538","conocimientos_tecnicos","Análisis de costes"
"388ae7e7a670a5c7f21c7a126925dd23","habilidades","servicio al cliente eficiente y amable"
"388ae7e7a670a5c7f21c7a126925dd23","conocimientos_tecnicos","preparación de productos cárnicos"
"388ae7e7a670a5c7f21c7a126925dd23","habilidades","servicio al cliente eficiente y amable"
"388ae7e7a670a5c7f21c7a126925dd23","conocimientos_tecnicos","corte de productos cárnicos"
"388ae7e7a670a5c7f21c7a126925dd23","habilidades","servicio al cliente eficiente y amable"
"388ae7e7a670a5c7f21c7a126925dd23","conocimientos_tecnicos","despiece de productos cárnicos"
"388ae7e7a670a5c7f21c7a126925dd23","habilidades","servicio al cliente eficiente y amable"
"388ae7e7a670a5c7f21c7a126925dd23","conocimientos_tecnicos","manejo de productos cárnicos"
"388ae7e7a670a5c7f21c7a126925dd23","habilidades","servicio al cliente eficiente y amable"
"388ae7e7a670a5c7f21c7a126925dd23","conocimientos_tecnicos","garantizar la calidad y seguridad alimentaria"
"8270819ab6ef21f212f8aead2816e09d","habilidades","negociación"
"8270819ab6ef21f212f8aead2816e09d","habilidades","cierre de ventas"
"8270819ab6ef21f212f8aead2816e09d","habilidades","comunicación efectivas (escritas y orales)"
"8270819ab6ef21f212f8aead2816e09d","habilidades","organización"
"8270819ab6ef21f212f8aead2816e09d","habilidades","actitud positiva"
"11cb391a58314f6d43b383020bbde9f8","habilidades","Capacidad de toma de decisiones"
"11cb391a58314f6d43b383020bbde9f8","conocimientos_tecnicos","Microsoft Office"
"11cb391a58314f6d43b383020bbde9f8","habilidades","Capacidad de toma de decisiones"
"11cb391a58314f6d43b383020bbde9f8","conocimientos_tecnicos","Profit Plus"
"11cb391a58314f6d43b383020bbde9f8","habilidades","Capacidad de toma de decisiones"
"11cb391a58314f6d43b383020bbde9f8","conocimientos_tecnicos","Manejo de indicadores de gestión"
"11cb391a58314f6d43b383020bbde9f8","habilidades","Habilidades de organización y gestión del tiempo"
"11cb391a58314f6d43b383020bbde9f8","conocimientos_tecnicos","Microsoft Office"
"11cb391a58314f6d43b383020bbde9f8","habilidades","Habilidades de organización y gestión del tiempo"
"11cb391a58314f6d43b383020bbde9f8","conocimientos_tecnicos","Profit Plus"
"11cb391a58314f6d43b383020bbde9f8","habilidades","Habilidades de organización y gestión del tiempo"
"11cb391a58314f6d43b383020bbde9f8","conocimientos_tecnicos","Manejo de indicadores de gestión"
"1795086c42887de70771a4692e7cc792","habilidades","Preparar materiales del curso (programas de estudio, tareas, folletos)"
"1795086c42887de70771a4692e7cc792","habilidades","Impartir cursos"
"1795086c42887de70771a4692e7cc792","habilidades","Investigar a profundidad"
"1795086c42887de70771a4692e7cc792","habilidades","Evaluar trabajo de participantes"
"1795086c42887de70771a4692e7cc792","habilidades","Enseñanza"
"93ccc406232dae9c30a8844663f8e263","habilidades","Preparar materiales del curso (programas de estudio, tareas, folletos)"
"93ccc406232dae9c30a8844663f8e263","habilidades","Impartir cursos"
"93ccc406232dae9c30a8844663f8e263","habilidades","Investigar a profundidad"
"93ccc406232dae9c30a8844663f8e263","habilidades","Evaluar trabajo de participantes"
"93ccc406232dae9c30a8844663f8e263","habilidades","Enseñanza"
"283e6f9eedc4ab5837560c0f8b0c4393","habilidades","Elaboración de Nóminas"
"283e6f9eedc4ab5837560c0f8b0c4393","habilidades","Pasivos Laborales"
"283e6f9eedc4ab5837560c0f8b0c4393","habilidades","Atención a los trabajadores"
"283e6f9eedc4ab5837560c0f8b0c4393","habilidades","Asistencia a la Gerencia"
"283e6f9eedc4ab5837560c0f8b0c4393","habilidades","Contacto con proveedores"
"283e6f9eedc4ab5837560c0f8b0c4393","habilidades","compras"
"283e6f9eedc4ab5837560c0f8b0c4393","habilidades","Gestión administrativa"
"694cfca82a97f0914157b96e532b2828","habilidades","Elaboración de nóminas"
"694cfca82a97f0914157b96e532b2828","conocimientos_tecnicos","cesta ticket"
"694cfca82a97f0914157b96e532b2828","habilidades","cálculo de utilidades"
"694cfca82a97f0914157b96e532b2828","conocimientos_tecnicos","cesta ticket"
"694cfca82a97f0914157b96e532b2828","habilidades","cálculo de vacaciones"
"694cfca82a97f0914157b96e532b2828","conocimientos_tecnicos","cesta ticket"
"694cfca82a97f0914157b96e532b2828","habilidades","gestión de prestaciones sociales"
"694cfca82a97f0914157b96e532b2828","conocimientos_tecnicos","cesta ticket"
"694cfca82a97f0914157b96e532b2828","habilidades","Gestión de entes gubernamentales"
"694cfca82a97f0914157b96e532b2828","conocimientos_tecnicos","cesta ticket"
"694cfca82a97f0914157b96e532b2828","habilidades","Funciones administrativas"
"694cfca82a97f0914157b96e532b2828","conocimientos_tecnicos","cesta ticket"
"6b8210bf59677444b47677e2f04e8f59","habilidades","negociación"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","Word"
"6b8210bf59677444b47677e2f04e8f59","habilidades","negociación"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","Excel"
"6b8210bf59677444b47677e2f04e8f59","habilidades","negociación"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","PowerPoint"
"6b8210bf59677444b47677e2f04e8f59","habilidades","negociación"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","Ventas"
"6b8210bf59677444b47677e2f04e8f59","habilidades","comunicación efectiva"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","Word"
"6b8210bf59677444b47677e2f04e8f59","habilidades","comunicación efectiva"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","Excel"
"6b8210bf59677444b47677e2f04e8f59","habilidades","comunicación efectiva"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","PowerPoint"
"6b8210bf59677444b47677e2f04e8f59","habilidades","comunicación efectiva"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","Ventas"
"6b8210bf59677444b47677e2f04e8f59","habilidades","orientación a resultados"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","Word"
"6b8210bf59677444b47677e2f04e8f59","habilidades","orientación a resultados"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","Excel"
"6b8210bf59677444b47677e2f04e8f59","habilidades","orientación a resultados"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","PowerPoint"
"6b8210bf59677444b47677e2f04e8f59","habilidades","orientación a resultados"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","Ventas"
"6b8210bf59677444b47677e2f04e8f59","habilidades","capacidad para trabajar de forma independiente y en equipo"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","Word"
"6b8210bf59677444b47677e2f04e8f59","habilidades","capacidad para trabajar de forma independiente y en equipo"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","Excel"
"6b8210bf59677444b47677e2f04e8f59","habilidades","capacidad para trabajar de forma independiente y en equipo"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","PowerPoint"
"6b8210bf59677444b47677e2f04e8f59","habilidades","capacidad para trabajar de forma independiente y en equipo"
"6b8210bf59677444b47677e2f04e8f59","conocimientos_tecnicos","Ventas"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","liderazgo"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","normativas legales y financieras"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","liderazgo"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","Microsoft Excel (avanzado)"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","liderazgo"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","software administrativo Profit Plus 2k8"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","comunicación efectiva"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","normativas legales y financieras"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","comunicación efectiva"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","Microsoft Excel (avanzado)"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","comunicación efectiva"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","software administrativo Profit Plus 2k8"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","negociación"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","normativas legales y financieras"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","negociación"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","Microsoft Excel (avanzado)"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","negociación"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","software administrativo Profit Plus 2k8"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","resolución de conflictos"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","normativas legales y financieras"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","resolución de conflictos"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","Microsoft Excel (avanzado)"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","resolución de conflictos"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","software administrativo Profit Plus 2k8"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","pensamiento analítico"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","normativas legales y financieras"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","pensamiento analítico"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","Microsoft Excel (avanzado)"
"16adc08fb93ed1d8f6dd92c67552acb1","habilidades","pensamiento analítico"
"16adc08fb93ed1d8f6dd92c67552acb1","conocimientos_tecnicos","software administrativo Profit Plus 2k8"
"696ffb341567c4cc3c3f862d2689ee47","habilidades","Manejo de Nomina"
"696ffb341567c4cc3c3f862d2689ee47","conocimientos_tecnicos","IVA"
"696ffb341567c4cc3c3f862d2689ee47","habilidades","Manejo de Nomina"
"696ffb341567c4cc3c3f862d2689ee47","conocimientos_tecnicos","Microsoft Teams"
"696ffb341567c4cc3c3f862d2689ee47","habilidades","Manejo de Nomina"
"696ffb341567c4cc3c3f862d2689ee47","conocimientos_tecnicos","Office (Word, Excel y PowerPoint)"
"696ffb341567c4cc3c3f862d2689ee47","habilidades","Seguimiento y control pagos a proveedores/ compras de materiales y suministros"
"696ffb341567c4cc3c3f862d2689ee47","conocimientos_tecnicos","IVA"
"696ffb341567c4cc3c3f862d2689ee47","habilidades","Seguimiento y control pagos a proveedores/ compras de materiales y suministros"
"696ffb341567c4cc3c3f862d2689ee47","conocimientos_tecnicos","Microsoft Teams"
"696ffb341567c4cc3c3f862d2689ee47","habilidades","Seguimiento y control pagos a proveedores/ compras de materiales y suministros"
"696ffb341567c4cc3c3f862d2689ee47","conocimientos_tecnicos","Office (Word, Excel y PowerPoint)"
"696ffb341567c4cc3c3f862d2689ee47","habilidades","Conciliaciones Bancarias"
"696ffb341567c4cc3c3f862d2689ee47","conocimientos_tecnicos","IVA"
"696ffb341567c4cc3c3f862d2689ee47","habilidades","Conciliaciones Bancarias"
"696ffb341567c4cc3c3f862d2689ee47","conocimientos_tecnicos","Microsoft Teams"
"696ffb341567c4cc3c3f862d2689ee47","habilidades","Conciliaciones Bancarias"
"696ffb341567c4cc3c3f862d2689ee47","conocimientos_tecnicos","Office (Word, Excel y PowerPoint)"
"696ffb341567c4cc3c3f862d2689ee47","habilidades","Adaptación al cambio"
"696ffb341567c4cc3c3f862d2689ee47","conocimientos_tecnicos","IVA"
"696ffb341567c4cc3c3f862d2689ee47","habilidades","Adaptación al cambio"
"696ffb341567c4cc3c3f862d2689ee47","conocimientos_tecnicos","Microsoft Teams"
"696ffb341567c4cc3c3f862d2689ee47","habilidades","Adaptación al cambio"
"696ffb341567c4cc3c3f862d2689ee47","conocimientos_tecnicos","Office (Word, Excel y PowerPoint)"
"a431adb6db405ab16138fefbdd980a82","habilidades","gestión de cobranzas"
"a431adb6db405ab16138fefbdd980a82","conocimientos_tecnicos","cobranza"
"a431adb6db405ab16138fefbdd980a82","habilidades","gestión de cobranzas"
"a431adb6db405ab16138fefbdd980a82","conocimientos_tecnicos","gestión fiscal"
"a431adb6db405ab16138fefbdd980a82","habilidades","gestión de cobranzas"
"a431adb6db405ab16138fefbdd980a82","conocimientos_tecnicos","tributos"
"a431adb6db405ab16138fefbdd980a82","habilidades","manejo de personal"
"a431adb6db405ab16138fefbdd980a82","conocimientos_tecnicos","cobranza"
"a431adb6db405ab16138fefbdd980a82","habilidades","manejo de personal"
"a431adb6db405ab16138fefbdd980a82","conocimientos_tecnicos","gestión fiscal"
"a431adb6db405ab16138fefbdd980a82","habilidades","manejo de personal"
"a431adb6db405ab16138fefbdd980a82","conocimientos_tecnicos","tributos"
"30b9d04886990c09dcf5988233f34ca6","habilidades","evaluar la cartera de crédito global comercial"
"30b9d04886990c09dcf5988233f34ca6","habilidades","segmentación"
"30b9d04886990c09dcf5988233f34ca6","habilidades","concentración"
"30b9d04886990c09dcf5988233f34ca6","habilidades","maduración y clasificación de riesgo"
"30b9d04886990c09dcf5988233f34ca6","habilidades","consolidar y realizar seguimientos de la cartera de crédito y perfiles de clientes"
"30b9d04886990c09dcf5988233f34ca6","habilidades","elaborar informes mensuales y semestrales de evaluación de la cartera de crédito"
"30b9d04886990c09dcf5988233f34ca6","habilidades","validar el control del riesgo crediticio"
"30b9d04886990c09dcf5988233f34ca6","habilidades","identificar y alertar ante posibles incumplimientos de pagos"
"30b9d04886990c09dcf5988233f34ca6","habilidades","evaluar y obtener las probabilidades de incumplimiento (PQ) y perdidas esperadas"
"30b9d04886990c09dcf5988233f34ca6","habilidades","consolidar el respaldo de las garantías de los clientes"
"79c359da125592f6d7ec327d470cbd11","habilidades","Aplicar, manejar e interpretar la contabilidad"
"79c359da125592f6d7ec327d470cbd11","habilidades","Preparar estados financieros y reportes contables"
"79c359da125592f6d7ec327d470cbd11","habilidades","Realizar auditorías internas y externas"
"79c359da125592f6d7ec327d470cbd11","habilidades","Asesorar en materia de impuestos y finanzas"
"79c359da125592f6d7ec327d470cbd11","habilidades","Evaluar la situación financiera de una empresa"
"79c359da125592f6d7ec327d470cbd11","habilidades","Elaborar presupuestos y planes financieros"
"79c359da125592f6d7ec327d470cbd11","habilidades","Gestionar el pago de salarios, seguridad social y demás beneficios de los empleados"
"79c359da125592f6d7ec327d470cbd11","habilidades","Asegurar el cumplimiento de las obligaciones fiscales y tributarias"
"79c359da125592f6d7ec327d470cbd11","habilidades","Proponer acciones para promover el crecimiento económico"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","Buena capacidad de respuesta"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Conocimientos tributarios, en planificación, revisión, declaración y pagos de impuestos nacionales (SENIAT, FONACIT, FONDEPORTE, FONA) y municipales (alcaldía de Chacao)"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","Buena capacidad de respuesta"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Manejo de comprobantes de retención de IVA sobre ventas"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","Buena capacidad de respuesta"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Seguimiento de comprobantes de retención de compras"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","Buena capacidad de respuesta"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Conocimiento libro de compras y de ventas"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","Buena capacidad de respuesta"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Manejo de contribuyentes especiales (no limitativo)"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","organizado(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Conocimientos tributarios, en planificación, revisión, declaración y pagos de impuestos nacionales (SENIAT, FONACIT, FONDEPORTE, FONA) y municipales (alcaldía de Chacao)"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","organizado(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Manejo de comprobantes de retención de IVA sobre ventas"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","organizado(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Seguimiento de comprobantes de retención de compras"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","organizado(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Conocimiento libro de compras y de ventas"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","organizado(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Manejo de contribuyentes especiales (no limitativo)"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","flexible"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Conocimientos tributarios, en planificación, revisión, declaración y pagos de impuestos nacionales (SENIAT, FONACIT, FONDEPORTE, FONA) y municipales (alcaldía de Chacao)"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","flexible"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Manejo de comprobantes de retención de IVA sobre ventas"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","flexible"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Seguimiento de comprobantes de retención de compras"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","flexible"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Conocimiento libro de compras y de ventas"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","flexible"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Manejo de contribuyentes especiales (no limitativo)"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","proactivo(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Conocimientos tributarios, en planificación, revisión, declaración y pagos de impuestos nacionales (SENIAT, FONACIT, FONDEPORTE, FONA) y municipales (alcaldía de Chacao)"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","proactivo(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Manejo de comprobantes de retención de IVA sobre ventas"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","proactivo(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Seguimiento de comprobantes de retención de compras"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","proactivo(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Conocimiento libro de compras y de ventas"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","proactivo(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Manejo de contribuyentes especiales (no limitativo)"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","comunicativo(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Conocimientos tributarios, en planificación, revisión, declaración y pagos de impuestos nacionales (SENIAT, FONACIT, FONDEPORTE, FONA) y municipales (alcaldía de Chacao)"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","comunicativo(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Manejo de comprobantes de retención de IVA sobre ventas"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","comunicativo(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Seguimiento de comprobantes de retención de compras"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","comunicativo(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Conocimiento libro de compras y de ventas"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","comunicativo(a)"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Manejo de contribuyentes especiales (no limitativo)"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","Trabajo en equipo"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Conocimientos tributarios, en planificación, revisión, declaración y pagos de impuestos nacionales (SENIAT, FONACIT, FONDEPORTE, FONA) y municipales (alcaldía de Chacao)"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","Trabajo en equipo"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Manejo de comprobantes de retención de IVA sobre ventas"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","Trabajo en equipo"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Seguimiento de comprobantes de retención de compras"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","Trabajo en equipo"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Conocimiento libro de compras y de ventas"
"deb4d884f7dd6d51b87c26f3f81829d4","habilidades","Trabajo en equipo"
"deb4d884f7dd6d51b87c26f3f81829d4","conocimientos_tecnicos","Manejo de contribuyentes especiales (no limitativo)"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","administración de costos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","leyes y reglamentos de licitación"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","administración de costos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","ventas técnicas"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","administración de costos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","APU"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","administración de costos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","cómputos métricos"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","presupuestos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","leyes y reglamentos de licitación"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","presupuestos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","ventas técnicas"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","presupuestos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","APU"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","presupuestos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","cómputos métricos"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","gestión de gastos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","leyes y reglamentos de licitación"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","gestión de gastos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","ventas técnicas"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","gestión de gastos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","APU"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","gestión de gastos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","cómputos métricos"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","definición de indicadores"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","leyes y reglamentos de licitación"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","definición de indicadores"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","ventas técnicas"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","definición de indicadores"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","APU"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","definición de indicadores"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","cómputos métricos"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","seguimiento de objetivos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","leyes y reglamentos de licitación"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","seguimiento de objetivos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","ventas técnicas"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","seguimiento de objetivos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","APU"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","seguimiento de objetivos"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","cómputos métricos"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","investigación de licitaciones"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","leyes y reglamentos de licitación"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","investigación de licitaciones"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","ventas técnicas"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","investigación de licitaciones"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","APU"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","investigación de licitaciones"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","cómputos métricos"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","preparación de propuestas"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","leyes y reglamentos de licitación"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","preparación de propuestas"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","ventas técnicas"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","preparación de propuestas"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","APU"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","preparación de propuestas"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","cómputos métricos"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","ventas técnicas industriales"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","leyes y reglamentos de licitación"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","ventas técnicas industriales"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","ventas técnicas"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","ventas técnicas industriales"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","APU"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","ventas técnicas industriales"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","cómputos métricos"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","manejo de vehículo"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","leyes y reglamentos de licitación"
"0832a88c47109e1a16c2315e1bf8e8e7","habilidades","manejo de vehículo"
"0832a88c47109e1a16c2315e1bf8e8e7","conocimientos_tecnicos","ventas técnicas"
